BUSLINENUM,ORD,NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
북구6,1,북구청,부산광역시,북구,구포2동,128.989947,35.196880668,,21080520002
북구6,2,구포축산물도매시장,부산광역시,,,128.98837716,35.197113672,,50000001979
북구6,3,한중병원,부산광역시,북구,구포2동,128.98986518,35.198590321,,21080520003
북구6,4,구포삼거리,부산광역시,북구,구포2동,128.99200327,35.200843226,,21080520004
북구6,5,구포역,부산광역시,,,128.99605616,35.205505572,,50000001174
북구6,6,구포시장,부산광역시,북구,구포1동,129.00300349,35.209530293,,21080510019
북구6,7,덕천교차로,부산광역시,북구,구포1동,129.00493678,35.208187418,,21080510023
북구6,8,고려당제과점,부산광역시,북구,구포1동,129.00402902,35.204052825,,21080510022
북구6,9,구포대진아파트,부산광역시,북구,구포3동,129.00449467,35.202069301,,21080530012
북구6,10,태양탕,부산광역시,,,129.00548223,35.199483178,,50000001693
북구6,11,부산솔로몬로파크,부산광역시,북구,구포3동,129.00541332,35.198915126,,21080530013
북구6,12,유림아파트상가,부산광역시,북구,구포3동,129.00321643,35.197448651,,21080530009
북구6,13,유림아파트입구,부산광역시,북구,구포3동,129.00494887,35.198646502,,21080530010
북구6,14,포천삼거리,부산광역시,,,129.00657034,35.19696666,,50000000494
북구6,15,부산과학기술대학교,부산광역시,,,129.00674893,35.194854968,,50000000495
북구6,16,구포3동주민센터,부산광역시,북구,구포3동,129.00889051,35.195077904,,21080530002
북구6,17,포천초등학교,부산광역시,북구,구포3동,129.00984258,35.195302006,,21080530003
북구6,18,백조탕,부산광역시,북구,구포3동,129.01306014,35.196343785,,21080530004
북구6,19,청송빌라,부산광역시,북구,구포3동,129.01186476,35.197014072,,21080530005
북구6,20,구포대우아파트,부산광역시,북구,구포3동,129.01049422,35.197616631,,21080530006
북구6,21,한국빌라,부산광역시,북구,구포3동,129.00914777,35.198220676,,21080530007
북구6,22,동성아파트상가,부산광역시,북구,구포3동,129.00762491,35.198589538,,21080530008
북구6,23,부산솔로몬로파크,부산광역시,북구,구포3동,129.00541332,35.198915126,,21080530013
북구6,24,유림아파트상가,부산광역시,북구,구포3동,129.00321643,35.197448651,,21080530009
북구6,25,유림아파트입구,부산광역시,북구,구포3동,129.00494887,35.198646502,,21080530010
북구6,26,태양탕,부산광역시,,,129.00568913,35.199637454,,50000001694
북구6,27,구포대진아파트,부산광역시,,,129.00468839,35.202249393,,50000001695
북구6,28,고려당제과점,부산광역시,북구,구포1동,129.0043736,35.204427646,,21080510020
북구6,29,구포시장입구,부산광역시,북구,구포1동,129.00486237,35.206494242,,21080510007
북구6,30,덕천교차로,부산광역시,북구,구포1동,129.0054103,35.208632851,,21080510008
북구6,31,구포시장,부산광역시,북구,구포1동,129.00297359,35.209569299,,21080510010
북구6,32,구포역,부산광역시,북구,구포1동,128.99664036,35.206653981,,21080510021
북구6,33,구포부민병원,부산광역시,,,128.99077498,35.197973179,,50000001697
북구7,1,화명유림아파트,부산광역시,북구,화명1동,129.01980794,35.235238406,,21080550009
북구7,2,화명현대아파트,부산광역시,북구,화명1동,129.01804216,35.234571571,,21080550010
북구7,3,화명정수장입구,부산광역시,북구,화명1동,129.01553744,35.234619023,,21080550011
북구7,4,와석,부산광역시,북구,화명3동,129.01347515,35.234056181,,21080630002
북구7,5,대림아파트,부산광역시,북구,화명3동,129.01324805,35.232861889,,21080630003
북구7,6,북부경찰서,부산광역시,북구,화명3동,129.01183692,35.228087704,,21080630004
북구7,7,화명중학교,부산광역시,북구,화명1동,129.00982489,35.225321361,,21080550001
북구7,8,수정역,부산광역시,북구,화명3동,129.00883751,35.223057221,,21080630005
북구7,9,수정강변타운후문,부산광역시,북구,덕천2동,129.00797193,35.220982461,,21080570014
북구7,10,성훈강변아파트,부산광역시,북구,덕천2동,129.00593236,35.218784021,,21080570015
북구7,11,구룡사,부산광역시,북구,덕천2동,129.00465827,35.216168371,,21080570016
북구7,12,덕천교차로,부산광역시,북구,덕천2동,129.00446319,35.211839756,,21080570017
북구7,13,구포시장,부산광역시,북구,구포1동,129.00297359,35.209569299,,21080510010
북구7,14,덕천교차로,부산광역시,북구,덕천2동,129.00479769,35.211903067,,21080570018
북구7,15,구룡사,부산광역시,북구,덕천2동,129.00507279,35.216212304,,21080570019
북구7,16,수정강변타운후문,부산광역시,북구,덕천2동,129.00724327,35.219483344,,21080570020
북구7,17,수정역,부산광역시,북구,화명3동,129.00922229,35.222879419,,21080630006
북구7,18,화명중학교,부산광역시,북구,화명1동,129.01019006,35.225295702,,21080550002
북구7,19,북부경찰서,부산광역시,북구,화명1동,129.01214467,35.227871385,,21080550003
북구7,20,화명롯데캐슬아파트,부산광역시,,,129.01280623,35.22921266,,50000000915
북구7,21,대림아파트,부산광역시,북구,화명1동,129.01356634,35.232353845,,21080550004
북구7,22,와석,부산광역시,북구,화명1동,129.01387523,35.234079929,,21080550005
북구7,23,화명정수장입구,부산광역시,북구,화명1동,129.01527802,35.234319407,,21080550006
북구7,24,화명현대아파트,부산광역시,북구,화명1동,129.01748963,35.234136415,,21080550007
북구7,25,화명유림아파트,부산광역시,북구,화명1동,129.01934803,35.234670016,,21080550008
북구7-2,1,금명여고,부산광역시,,,129.02396243,35.244258385,,50000002576
북구7-2,2,코오롱아파트,부산광역시,북구,화명2동,129.02142219,35.244334258,,21080620009
북구7-2,3,정화양로원,부산광역시,북구,화명2동,129.01966304,35.243844572,,21080620010
북구7-2,4,경남아파트,부산광역시,북구,화명2동,129.01576996,35.242015934,,21080620011
북구7-2,5,북구보건소,부산광역시,,,129.01388734,35.240734035,,50000001645
북구7-2,6,화신중학교,부산광역시,북구,화명3동,129.01381464,35.238131537,,21080630001
북구7-2,7,화명역,부산광역시,북구,화명3동,129.013669,35.236054181,,21080630020
북구7-2,8,롯데마트,부산광역시,,,129.01319351,35.234883517,,50000001700
북구7-2,9,경부선화명역.고용복지센터,부산광역시,,,129.00979254,35.235278388,,50000001860
북구7-2,10,롯데마트,부산광역시,,,129.01238054,35.234653728,,50000001699
북구7-2,11,화신중학교,부산광역시,북구,화명2동,129.01409311,35.236472431,,21080620002
북구7-2,12,북구보건소,부산광역시,북구,화명2동,129.01426314,35.238986503,,21080620003
북구7-2,13,경남아파트,부산광역시,북구,화명2동,129.0157516,35.241809538,,21080620014
북구7-2,14,정화양로원,부산광역시,북구,화명2동,129.01975252,35.243683921,,21080620015
북구7-2,15,코오롱아파트,부산광역시,북구,화명2동,129.02141405,35.244148735,,21080620016
북구8,1,한신아파트정문,부산광역시,북구,만덕2동,129.04537402,35.210222281,,21080600023
북구8,2,느루식당,부산광역시,북구,만덕2동,129.04460566,35.209926857,,21080600024
북구8,3,백양노인정,부산광역시,북구,만덕2동,129.04365213,35.209531944,,21080600025
북구8,4,유림아파트,부산광역시,북구,만덕2동,129.04151282,35.209161457,,21080600026
북구8,5,만덕2치안센터,부산광역시,북구,만덕2동,129.03931292,35.209076995,,21080600027
북구8,6,북부산농협신만덕지점,부산광역시,북구,만덕2동,129.03821756,35.209493197,,21080600028
북구8,7,부산은행,부산광역시,북구,만덕2동,129.0367699,35.209643282,,21080600029
북구8,8,백산초등학교,부산광역시,북구,만덕2동,129.03277111,35.210589407,,21080600006
북구8,9,만덕성당,부산광역시,북구,만덕2동,129.03354898,35.212400979,,21080600007
북구8,10,만덕역,부산광역시,북구,만덕2동,129.03623973,35.212524368,,21080600008
북구8,11,만덕삼성아파트,부산광역시,북구,만덕2동,129.03670606,35.211810771,,21080600009
북구8,12,만덕2동주민센터,부산광역시,북구,만덕2동,129.03775531,35.210351024,,21080600014
북구8,13,백양상가,부산광역시,북구,만덕2동,129.03738321,35.209052459,,21080600011
북구8,14,만덕신협2동지점,부산광역시,북구,만덕2동,129.03736365,35.207994754,,21080600015
북구8,15,북구디지털도서관,부산광역시,북구,만덕2동,129.03790795,35.207283799,,21080600016
북구8,16,예림슈퍼,부산광역시,,,129.03843673,35.206804337,,50000001703
북구8,17,일동아파트,부산광역시,북구,만덕2동,129.04007264,35.205636985,,21080600017
북구8,18,동신아파트,부산광역시,북구,만덕2동,129.04153573,35.206820828,,21080600018
북구8,19,관음사,부산광역시,북구,만덕2동,129.04357157,35.20756428,,21080600020
북구8,20,한신아파트후문,부산광역시,북구,만덕2동,129.04496517,35.208199421,,21080600021
북구8,21,한신아파트중문,부산광역시,북구,만덕2동,129.04545877,35.209188962,,21080600022
북구8,22,한신아파트정문,부산광역시,,,129.04560804,35.21004016,,50000001714
북구8-1,1,구포종점,부산광역시,,,129.0007849,35.209280001,,50000001609
북구8-1,2,구포시장,부산광역시,북구,구포1동,129.00300349,35.209530293,,21080510019
북구8-1,3,덕천역,부산광역시,북구,덕천2동,129.00749822,35.210487271,,21080570011
북구8-1,4,부민병원.덕천교회,부산광역시,북구,덕천1동,129.01020283,35.211184798,,21080560016
북구8-1,5,숙등역5번출구,부산광역시,북구,덕천1동,129.01220499,35.211669932,,21080560029
북구8-1,6,숙등역1번출구,부산광역시,북구,덕천1동,129.01432269,35.212222178,,21080560017
북구8-1,7,덕천1동주민센터,부산광역시,북구,덕천1동,129.01553163,35.212507161,,21080560018
북구8-1,8,구포전화국,부산광역시,북구,덕천1동,129.0182536,35.21302037,,21080560019
북구8-1,9,남정산역5번출구,부산광역시,북구,덕천1동,129.02292944,35.213157278,,21080560030
북구8-1,10,이노비즈센터,부산광역시,북구,만덕3동,129.02600744,35.212092513,,21080610014
북구8-1,11,만덕우체국,부산광역시,북구,만덕3동,129.0286227,35.211660329,,21080610015
북구8-1,12,동원아파트,부산광역시,북구,만덕3동,129.02947053,35.210256038,,21080610016
북구8-1,13,만덕럭키아파트,부산광역시,북구,만덕3동,129.02837187,35.209656669,,21080610017
북구8-1,14,그린코아아파트,부산광역시,북구,만덕3동,129.0298991,35.206897751,,21080610008
북구8-1,15,만덕럭키아파트,부산광역시,북구,만덕3동,129.02873087,35.209664948,,21080610009
북구8-1,16,동원아파트,부산광역시,북구,만덕3동,129.02962742,35.210033938,,21080610010
북구8-1,17,만덕현대아파트,부산광역시,북구,만덕3동,129.02889599,35.211823304,,21080610011
북구8-1,18,이노비즈센터,부산광역시,북구,만덕3동,129.02630824,35.212164882,,21080610012
북구8-1,19,남산정역1번출구,부산광역시,북구,만덕3동,129.02493646,35.213008688,,21080610013
북구8-1,20,남산정역4번출구,부산광역시,북구,덕천1동,129.02284562,35.213435669,,21080560027
북구8-1,21,삼정그린코아아파트,부산광역시,북구,덕천1동,129.02051906,35.213373306,,21080560012
북구8-1,22,구포전화국,부산광역시,,,129.01829382,35.21331938,,50000001639
북구8-1,23,덕천1동주민센터,부산광역시,북구,덕천1동,129.01582055,35.212893937,,21080560013
북구8-1,24,숙등역4번출구,부산광역시,북구,덕천1동,129.01341712,35.212285817,,21080560014
북구8-1,25,부민병원.덕천교회,부산광역시,북구,덕천1동,129.01124809,35.211746486,,21080560015
북구8-1,26,덕천역,부산광역시,북구,덕천2동,129.00819445,35.210974604,,21080570013
북구8-1,27,구포시장,부산광역시,북구,구포1동,129.00297359,35.209569299,,21080510010
북구8-1,28,구포종점,부산광역시,,,129.00073765,35.209591685,,50000001754
북구8-2,1,만덕역,부산광역시,북구,만덕2동,129.03623973,35.212524368,,21080600008
북구8-2,2,만덕삼성아파트,부산광역시,북구,만덕2동,129.03670606,35.211810771,,21080600009
북구8-2,3,만덕2동주민센터,부산광역시,북구,만덕2동,129.03775531,35.210351024,,21080600014
북구8-2,4,부산은행,부산광역시,북구,만덕2동,129.0367699,35.209643282,,21080600029
북구8-2,5,동원아파트,부산광역시,북구,만덕3동,129.02947053,35.210256038,,21080610016
북구8-2,6,만덕럭키아파트,부산광역시,북구,만덕3동,129.02837187,35.209656669,,21080610017
북구8-2,7,그린코아아파트,부산광역시,북구,만덕3동,129.0298991,35.206897751,,21080610008
북구8-2,8,만덕럭키아파트,부산광역시,북구,만덕3동,129.02873087,35.209664948,,21080610009
북구8-2,9,동원아파트,부산광역시,북구,만덕3동,129.02962742,35.210033938,,21080610010
북구8-2,10,그린코아사거리,부산광역시,북구,만덕3동,129.03059395,35.210549416,,21080610007
북구8-2,11,백산초등학교,부산광역시,북구,만덕2동,129.03277111,35.210589407,,21080600006
북구8-2,12,만덕성당,부산광역시,북구,만덕2동,129.03354898,35.212400979,,21080600007
북구8-2,13,만덕역,부산광역시,,,129.03608753,35.212647349,,50000001762
북구9,1,만덕고등학교,부산광역시,,,129.03562894,35.202197098,,50000001591
북구9,2,신덕초등학교,부산광역시,북구,만덕2동,129.03328708,35.202761253,,21080600005
북구9,3,만덕3주공아파트,부산광역시,북구,만덕2동,129.03344097,35.20370501,,21080600002
북구9,4,굿모닝힐204동,부산광역시,,,129.03406833,35.205323981,,50000001765
북구9,5,백양초등학교,부산광역시,,,129.03417686,35.206813578,,50000001766
북구9,6,굿모닝힐304동,부산광역시,,,129.03445045,35.20809764,,50000001767
북구9,7,굿모닝힐401동,부산광역시,,,129.03609204,35.208101575,,50000001768
북구9,8,새만덕식당,부산광역시,,,129.03890831,35.208099222,,50000001769
북구9,9,만덕2치안센터,부산광역시,북구,만덕2동,129.03931292,35.209076995,,21080600027
북구9,10,북부산농협신만덕지점,부산광역시,북구,만덕2동,129.03821756,35.209493197,,21080600028
북구9,11,부산은행,부산광역시,북구,만덕2동,129.0367699,35.209643282,,21080600029
북구9,12,백산초등학교,부산광역시,북구,만덕2동,129.03277111,35.210589407,,21080600006
북구9,13,만덕성당,부산광역시,북구,만덕2동,129.03354898,35.212400979,,21080600007
북구9,14,만덕역,부산광역시,북구,만덕2동,129.03623973,35.212524368,,21080600008
북구9,15,만덕삼성아파트,부산광역시,북구,만덕2동,129.03670606,35.211810771,,21080600009
북구9,16,만덕2동주민센터,부산광역시,북구,만덕2동,129.03775531,35.210351024,,21080600014
북구9,17,백양상가,부산광역시,북구,만덕2동,129.03738321,35.209052459,,21080600011
북구9,18,만덕신협2동지점,부산광역시,,,129.03660072,35.208246214,,50000001770
북구9,19,굿모닝힐304동,부산광역시,,,129.03473437,35.208255076,,50000001771
북구9,20,굿모닝힐상가,부산광역시,,,129.03395308,35.207966319,,50000001772
북구9,21,백양초등학교,부산광역시,,,129.0339625,35.206803663,,50000001773
북구9,22,굿모닝힐101동,부산광역시,,,129.03396118,35.2056502,,50000001774
북구9,23,만덕3주공아파트,부산광역시,북구,만덕2동,129.03297538,35.204293859,,21080600003
북구9,24,신덕중학교,부산광역시,북구,만덕2동,129.0330947,35.202921689,,21080600004
북구9,25,만덕고등학교,부산광역시,북구,만덕2동,129.03546315,35.202042853,,21080600001
사상구1-1,1,르네시떼,부산광역시,사상구,괘법동,128.9779317,35.163185824,,21150570001
사상구1-1,2,창진초등학교,부산광역시,,,128.97795097,35.165114027,,50000001262
사상구1-1,3,사상역,부산광역시,사상구,괘법동,128.98845941,35.162643658,,21150570002
사상구1-1,4,서부시외버스터미널,부산광역시,사상구,괘법동,128.98417489,35.163493322,,21150570003
사상구1-1,5,사상초등학교,부산광역시,사상구,괘법동,128.98271564,35.166416099,,21150570004
사상구1-1,6,덕포시장.사상생활사박물관,부산광역시,사상구,덕포1동,128.98326618,35.171602279,,21150550001
사상구1-1,7,덕포역,부산광역시,사상구,덕포2동,128.98393911,35.173271243,,21150560001
사상구1-1,8,덕포초등학교,부산광역시,사상구,덕포2동,128.98540326,35.173483438,,21150560002
사상구1-1,9,남영아파트,부산광역시,사상구,덕포1동,128.98808695,35.171381808,,21150550002
사상구1-1,10,덕포청구아파트,부산광역시,,,128.99070092,35.169290098,,50000001263
사상구1-1,11,덕포경동2차아파트,부산광역시,,,128.99092968,35.170345216,,50000001264
사상구1-1,12,덕포경동1차아파트,부산광역시,,,128.99033421,35.170904721,,50000001265
사상구1-1,13,오양힐타운아파트,부산광역시,사상구,덕포2동,128.98889872,35.172113028,,21150560005
사상구1-1,14,덕포신익.벽산하나로아파트,부산광역시,사상구,덕포2동,128.9895447,35.173437529,,21150560006
사상구1-1,15,덕상초등학교,부산광역시,사상구,덕포2동,128.98996333,35.174986634,,21150560008
사상구1-1,16,굿마트,부산광역시,사상구,덕포2동,128.98987719,35.176596564,,21150560009
사상구1-1,17,사상도서관,부산광역시,사상구,덕포2동,128.98941383,35.17848981,,21150560012
사상구1-1,18,자유아파트,부산광역시,사상구,덕포2동,128.99009847,35.179992264,,21150560014
사상구1-1,19,모덕초등학교,부산광역시,사상구,모라2동,128.99084538,35.182682621,,21150530002
사상구1-1,20,우신모라아파트,부산광역시,,,128.99110988,35.184706943,,50000001266
사상구1-1,21,모라새마을금고,부산광역시,사상구,모라2동,128.99098677,35.187439793,,21150530003
사상구1-1,22,모라우성아파트,부산광역시,사상구,모라2동,128.99153746,35.189356183,,21150530004
사상구1-1,23,삼정그린코아아파트,부산광역시,사상구,모라2동,128.99261872,35.189223763,,21150530005
사상구1-1,24,모라화인아파트,부산광역시,사상구,모라2동,128.99348242,35.190313633,,21150530006
사상구1-1,25,모라벽산아파트,부산광역시,사상구,모라2동,128.99511752,35.190553403,,21150530007
사상구1-1,26,협성아파트,부산광역시,사상구,모라2동,128.99337211,35.192428235,,21150530009
사상구1-1,27,모라119안전센터,부산광역시,사상구,모라2동,128.99220534,35.191990669,,21150530010
사상구1-1,28,모라우성아파트,부산광역시,사상구,모라2동,128.99113298,35.18925477,,21150530011
사상구1-1,29,농협,부산광역시,사상구,모라2동,128.99061558,35.187655143,,21150530012
사상구1-1,30,동원아파트,부산광역시,사상구,모라2동,128.99084653,35.185779503,,21150530016
사상구1-1,31,사상구청소년수련관,부산광역시,사상구,모라2동,128.9905339,35.183611933,,21150530001
사상구1-1,32,모덕초등학교,부산광역시,사상구,덕포2동,128.99035142,35.181519315,,21150560013
사상구1-1,33,사상도서관,부산광역시,사상구,덕포2동,128.98921511,35.178417766,,21150560011
사상구1-1,34,굿마트,부산광역시,사상구,덕포2동,128.98943496,35.177219924,,21150560010
사상구1-1,35,덕상초등학교,부산광역시,사상구,덕포2동,128.98979042,35.175791086,,21150560007
사상구1-1,36,덕포신익.벽산하나로아파트,부산광역시,사상구,덕포2동,128.98964813,35.17402308,,21150560015
사상구1-1,37,오양힐타운아파트,부산광역시,사상구,덕포2동,128.98897428,35.172847446,,21150560016
사상구1-1,38,덕포경동1차아파트,부산광역시,,,128.99047739,35.170812233,,50000001267
사상구1-1,39,덕포경동2차아파트,부산광역시,,,128.9908155,35.170500276,,50000001268
사상구1-1,40,덕포청구아파트,부산광역시,,,128.99028801,35.169346433,,50000001269
사상구1-1,41,남명아파트,부산광역시,사상구,덕포1동,128.98865943,35.170416601,,21150550005
사상구1-1,42,덕포초등학교,부산광역시,사상구,덕포2동,128.98546268,35.173713223,,21150560003
사상구1-1,43,덕포역,부산광역시,사상구,덕포2동,128.98345027,35.172824401,,21150560004
사상구1-1,44,덕포시장,부산광역시,사상구,덕포1동,128.9827392,35.17097771,,21150550006
사상구1-1,45,사상초등학교,부산광역시,사상구,괘법동,128.98226366,35.166732483,,21150570015
사상구1-1,46,서부시외버스터미널(사상역),부산광역시,사상구,괘법동,128.98372547,35.163794573,,21150570016
사상구1-1,47,르네시떼,부산광역시,사상구,괘법동,128.9779317,35.163185824,,21150570001
사상구2,1,주례럭키아파트(주례역),부산광역시,사상구,주례3동,129.00570016,35.150480893,,21150620011
사상구2,2,주례아파트,부산광역시,사상구,주례3동,129.00598258,35.149483688,,21150620012
사상구2,3,동주초등학교,부산광역시,사상구,주례3동,129.00629577,35.147362818,,21150620013
사상구2,4,삼황주택,부산광역시,,,129.00764427,35.147125391,,50000001278
사상구2,5,동서대글로벌빌리지,부산광역시,사상구,주례2동,129.00813572,35.146540778,,21150610019
사상구2,6,동서대KIT생활관,부산광역시,,,129.00910707,35.146600984,,50000001281
사상구2,7,동서대후문,부산광역시,사상구,주례2동,129.01032395,35.14668007,,21150610020
사상구2,8,세일마트,부산광역시,,,129.01052593,35.147636336,,50000001282
사상구2,9,주례2동주민센터,부산광역시,사상구,주례2동,129.01038672,35.148976847,,21150610021
사상구2,10,냉정역,부산광역시,사상구,주례2동,129.01188279,35.150986879,,21150610034
사상구2,11,냉정시장,부산광역시,,,129.01269851,35.149425127,,50000001285
사상구2,12,경남정보대학교,부산광역시,사상구,주례2동,129.01281192,35.148233678,,21150610026
사상구2,13,광우맨션,부산광역시,사상구,주례2동,129.01294712,35.146527095,,21150610024
사상구2,14,주례여자고등학교,부산광역시,사상구,주례2동,129.01401453,35.145633992,,21150611040
사상구2,15,유림슈퍼,부산광역시,,,129.01403226,35.146780546,,50000001286
사상구2,16,드림마트,부산광역시,,,129.01317422,35.146911963,,50000001287
사상구2,17,주례중학교,부산광역시,사상구,주례2동,129.0130205,35.147917349,,21150610027
사상구2,18,냉정시장,부산광역시,,,129.01289442,35.149138003,,50000001288
사상구2,19,냉정역,부산광역시,,,129.0128029,35.150099272,,50000001289
사상구2,20,주례2동주민센터,부산광역시,사상구,주례2동,129.01042752,35.150286466,,21150610028
사상구2,21,세일마트,부산광역시,사상구,주례2동,129.01030727,35.148105958,,21150610030
사상구2,22,동서대후문,부산광역시,사상구,주례2동,129.01030155,35.146851671,,21150610031
사상구2,23,동서대KIT생활관,부산광역시,,,129.00917664,35.14675303,,50000001291
사상구2,24,동서대글로벌빌리지,부산광역시,사상구,주례2동,129.00811585,35.146695546,,21150610032
사상구2,25,삼황주택,부산광역시,,,129.00751026,35.147253792,,50000001292
사상구2,26,동주초등학교,부산광역시,사상구,주례3동,129.00647997,35.147227276,,21150620014
사상구2,27,주례아파트,부산광역시,사상구,주례3동,129.00612851,35.149717048,,21150621030
사상구2,28,주례럭키아파트,부산광역시,,,129.00405714,35.149388181,,50000001293
사상구2,29,주례역1번출구,부산광역시,사상구,주례3동,129.00413294,35.150340233,,21150620016
사상구2,30,주례역2번출구,부산광역시,사상구,주례1동,129.00431543,35.150857924,,21150600001
사상구2,31,주감초등학교,부산광역시,사상구,주례1동,129.00166351,35.153324343,,21150600010
사상구2,32,주례현대아파트,부산광역시,사상구,주례1동,129.00356511,35.153985749,,21150600011
사상구2,33,참사랑어린이집,부산광역시,,,129.00394187,35.154977364,,50000001295
사상구2,34,백운사,부산광역시,,,129.00394215,35.155883038,,50000001297
사상구2,35,양지마을,부산광역시,사상구,주례1동,129.00442484,35.156274181,,21150600012
사상구2,36,창신주택,부산광역시,사상구,주례1동,129.00491571,35.155418055,,21150600013
사상구2,37,양지공원,부산광역시,,,129.00514704,35.154231973,,50000001298
사상구2,38,부산보훈병원,부산광역시,사상구,주례1동,129.00524865,35.15309839,,21150600004
사상구2,39,신주례LG1차아파트상가,부산광역시,사상구,주례2동,129.01436139,35.154364092,,21150610003
사상구2,40,주례한효아파트,부산광역시,사상구,주례2동,129.01378526,35.155419991,,21150610016
사상구2,41,신주례LG2차아파트,부산광역시,사상구,주례2동,129.01396167,35.154749215,,21150610004
사상구2,42,반도보라아파트,부산광역시,,,129.01198977,35.152946968,,50000001299
사상구2,43,한일유앤아이아파트,부산광역시,사상구,주례2동,129.01099413,35.153789019,,21150610017
사상구2,44,한일유엔아이아파트입구,부산광역시,,,129.0109739,35.152909769,,50000001300
사상구2,45,부산보훈병원,부산광역시,사상구,주례2동,129.00549603,35.153052479,,21150610018
사상구2,46,양지공원,부산광역시,사상구,주례1동,129.00476824,35.153836456,,21150600005
사상구2,47,주례현대아파트,부산광역시,사상구,주례1동,129.00328597,35.153822424,,21150600006
사상구2,48,주감초등학교,부산광역시,사상구,주례1동,129.00164641,35.152596604,,21150600007
사상구2,49,주례역6번출구,부산광역시,사상구,주례1동,129.00261252,35.150709224,,21150600008
사상구2,50,농협주례동지점,부산광역시,사상구,주례3동,129.00145358,35.150116309,,21150620010
사상구2-1,1,주례역1번출구,부산광역시,사상구,주례3동,129.00413294,35.150340233,,21150620016
사상구2-1,2,주례역2번출구,부산광역시,사상구,주례1동,129.00431543,35.150857924,,21150600001
사상구2-1,3,주감초등학교,부산광역시,사상구,주례1동,129.00166351,35.153324343,,21150600010
사상구2-1,4,동일아파트,부산광역시,사상구,주례1동,129.00225506,35.153919443,,21150600015
사상구2-1,5,주례청구아파트후문,부산광역시,,,129.00234488,35.154958719,,50000001322
사상구2-1,6,주례청구아파트110동,부산광역시,,,129.00115127,35.155505633,,50000001325
사상구2-1,7,주례청구아파트정문,부산광역시,사상구,주례1동,128.99927489,35.15501801,,21150600016
사상구2-1,8,주례동일1차아파트,부산광역시,사상구,주례1동,128.99818569,35.154445466,,21150600017
사상구2-1,9,주감중학교,부산광역시,,,128.99545766,35.155559023,,50000001323
사상구2-1,10,감전동,부산광역시,,,128.99300248,35.157919976,,50000001326
사상구2-1,11,감전LH아파트,부산광역시,,,128.99414929,35.156576371,,50000001327
사상구2-1,12,사상종합복지관,부산광역시,사상구,주례1동,128.99519013,35.155320976,,21150600019
사상구2-1,13,벽산신화아파트,부산광역시,,,128.99600304,35.154527203,,50000001328
사상구2-1,14,백양마을,부산광역시,사상구,주례1동,128.99705061,35.154039872,,21150600020
사상구2-1,15,주감초등학교,부산광역시,사상구,주례1동,129.00164641,35.152596604,,21150600007
사상구2-1,16,주례역6번출구,부산광역시,사상구,주례1동,129.00261252,35.150709224,,21150600008
사상구2-1,17,부산은행,부산광역시,사상구,주례1동,128.99888861,35.150414683,,21150601024
사상구2-1,18,대림정밀,부산광역시,,,128.99610513,35.150172846,,50000001329
사상구2-1,19,사상전화국,부산광역시,사상구,주례1동,128.99248314,35.149939409,,21150601023
사상구2-1,20,한국가스,부산광역시,사상구,감전2동,128.9899645,35.149809037,,21150591024
사상구2-1,21,쌍용자동차,부산광역시,사상구,감전2동,128.989937,35.151040769,,21150591023
사상구2-1,22,사상구청,부산광역시,사상구,감전2동,128.99028802,35.152354074,,21150591022
사상구2-1,23,북부산세무서,부산광역시,사상구,감전2동,128.99084751,35.154544206,,21150591021
사상구2-1,24,감전역,부산광역시,사상구,감전2동,128.99152003,35.155129376,,21150591020
사상구2-1,25,삼덕라이닝,부산광역시,사상구,주례1동,128.9942185,35.153297701,,21150601022
사상구2-1,26,주례1동주민센터,부산광역시,사상구,주례1동,128.99798452,35.151104031,,21150601021
사상구2-1,27,농협주례동지점,부산광역시,사상구,주례3동,129.00145358,35.150116309,,21150620010
사상구3,1,현대무지개아파트,부산광역시,사상구,주례3동,129.0057949,35.144783381,,21150620017
사상구3,2,현대무지개아파트관리사무소,부산광역시,사상구,주례3동,129.00582805,35.145113632,,21150620018
사상구3,3,동서대글로벌빌리지,부산광역시,,,129.00646502,35.145905833,,50000001330
사상구3,4,동주초등학교,부산광역시,사상구,주례3동,129.00647997,35.147227276,,21150620014
사상구3,5,주례아파트,부산광역시,사상구,주례3동,129.00612851,35.149717048,,21150621030
사상구3,6,주례역1번출구,부산광역시,사상구,주례3동,129.00413294,35.150340233,,21150620016
사상구3,7,주례역2번출구,부산광역시,사상구,주례1동,129.00431543,35.150857924,,21150600001
사상구3,8,주례사거리,부산광역시,사상구,주례3동,128.99989312,35.149810584,,21150620001
사상구3,9,신진정비공장,부산광역시,사상구,주례3동,128.99981041,35.147957388,,21150620020
사상구3,10,주례지구대,부산광역시,사상구,주례3동,129.00086916,35.145828021,,21150620021
사상구3,11,주례벽산아파트,부산광역시,사상구,주례3동,129.00136526,35.145402969,,21150620022
사상구3,12,일신주택입구,부산광역시,사상구,주례3동,129.00227298,35.145370917,,21150620023
사상구3,13,일신주택,부산광역시,사상구,주례3동,129.00319245,35.145126134,,21150620024
사상구3,14,일신주택입구,부산광역시,사상구,주례3동,129.00227396,35.145498387,,21150620025
사상구3,15,주례벽산아파트,부산광역시,사상구,주례3동,129.00157932,35.145516779,,21150620026
사상구3,16,주례지구대,부산광역시,,,129.00087761,35.146011778,,50000001331
